ID_REF,CDR017,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR025,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR021,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR029,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR022,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR018,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR026,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR030,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR031,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR023,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR027,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR019,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR020,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR028,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR032,Detection Pval,BEAD_STDERR,Avg_NBEADS,CDR024,Detection Pval,BEAD_STDERR,Avg_NBEADS
ILMN_2705242,72.11234,0.7042606,4.378282,43,76.65782,0.452381,8.293808,26,73.63466,0.6766917,4.867715,39,59.9221,0.8809524,3.972973,26,66.30347,0.7631579,4.440022,35,72.13068,0.5964912,4.101943,46,65.06393,0.537594,3.536763,38,69.23518,0.6654136,4.644324,40,68.68257,0.8258145,4.683372,36,76.61267,0.7443609,5.403467,30,63.73544,0.7869674,4.135306,44,73.49216,0.6929824,4.894449,37,64.44657,0.7481203,4.114743,46,52.96125,0.9862155,3.737915,40,67.25206,0.7406015,3.589854,42,54.83347,0.9899749,3.439085,44
ILMN_1240943,71.76492,0.7192982,4.29012,44,68.59261,0.7030075,4.699485,39,63.82413,0.9411027,3.605633,37,66.72826,0.6629072,3.92573,42,57.88612,0.9586466,2.638005,42,77.51447,0.4548872,4.398715,44,58.395,0.8258145,3.118678,47,67.23996,0.7393484,3.193884,53,63.89787,0.9323308,3.134249,49,72.96149,0.849624,4.27379,44,60.88992,0.877193,3.522376,62,75.69148,0.6290727,4.300366,56,53.70894,0.9874687,3.08062,41,55.90836,0.9749373,3.930097,42,67.88912,0.7192982,3.865555,39,67.67604,0.6842105,3.332544,41
ILMN_3161532,97.92786,0.2305764,6.546928,54,82.82972,0.3370927,4.178789,42,90.05188,0.3082707,5.533945,40,76.66248,0.3796993,4.26273,47,76.73563,0.4473684,4.191867,46,84.45958,0.3220551,4.412194,47,66.81246,0.4711779,2.68973,49,77.75409,0.4122807,4.858058,46,100.4196,0.1754386,6.43797,43,97.68944,0.3120301,5.319415,53,75.58636,0.3734336,5.325682,48,95.84818,0.2656642,5.780474,48,83.77016,0.2330827,5.189377,42,75.6718,0.4185464,3.973188,52,79.9791,0.3696742,3.122946,51,84.70862,0.2593985,4.721075,47
ILMN_2656776,119.8241,0.08521304,8.019956,37,133.8842,0.02631579,7.751506,26,151.5599,0.02130326,10.63446,25,139.3143,0.01754386,11.08147,27,133.2312,0.02756892,8.37637,35,163.4901,0.003759399,11.01284,35,109.7388,0.03132832,8.078698,36,148.9945,0.01253133,11.67886,34,139.8778,0.02506266,9.761264,41,162.5147,0.02005013,14.2323,29,110.2103,0.03759398,9.48038,33,137.5423,0.04260652,9.548102,40,136.5885,0.01002506,10.27349,35,147.3716,0.003759399,13.63172,39,122.4229,0.03258145,7.891428,25,110.6884,0.07017544,7.923963,31
ILMN_3000298,189.6902,0.001253133,12.41809,47,152.4265,0.01002506,10.49577,35,176.1743,0.006265664,6.227928,36,161.936,0.003759399,13.94466,31,160.142,0.007518797,12.6749,35,167.8106,0.002506266,8.007228,40,107.6157,0.03383459,7.799897,27,154.7888,0.00877193,8.420206,37,149.6505,0.01629073,9.292482,41,188.9449,0.003759399,11.45451,52,129.9041,0.00877193,10.01935,50,161.3526,0.01002506,11.51276,35,139.0677,0.007518797,8.166385,38,125.039,0.02255639,11.01268,38,163.8194,0.003759399,10.86027,37,145.3619,0.00877193,8.729092,34
ILMN_2692644,156.2197,0.01879699,8.670492,46,163.4177,0.007518797,12.63543,26,108.6162,0.1503759,9.307559,31,145.0513,0.01002506,10.4894,29,110.2642,0.09273183,6.889518,30,193.5344,0,11.01936,28,98.43903,0.05263158,6.431949,35,126.6291,0.03634085,9.27347,34,155.5222,0.0112782,15.21618,25,112.2055,0.1691729,11.25445,23,129.9604,0.00877193,9.292295,33,163.2074,0.00877193,10.9227,35,131.6234,0.01378446,9.827798,27,143.1247,0.005012531,10.00112,19,115.3731,0.05012531,4.963618,37,99.59949,0.1303258,8.715496,27
ILMN_3162005,5889.083,0,171.3385,42,5185.234,0,221.7421,36,6667.769,0,241.116,34,4429.479,0,143.7179,30,5488.64,0,135.8706,47,5603.263,0,164.3434,30,3345.596,0,87.57526,34,4469.456,0,156.6878,42,5331.124,0,165.9353,39,7449.116,0,161.3832,40,4564.212,0,127.0883,44,5532.608,0,177.7153,40,4061.319,0,98.86733,45,4081.661,0,168.1458,33,3875.512,0,107.1075,42,5426.198,0,175.4186,53
ILMN_2768972,186.6337,0.002506266,7.909887,44,180.6795,0.001253133,9.968227,34,213.2996,0.001253133,11.09964,32,154.2607,0.006265664,11.12871,34,180.7082,0.003759399,6.72512,48,181.318,0.001253133,9.364047,40,149.5263,0.001253133,11.22269,30,150.9743,0.01253133,11.33221,37,237.8562,0,15.08032,43,208.8493,0.001253133,9.987861,49,172.76,0,10.61132,42,164.8224,0.00877193,12.27585,41,125.9933,0.01503759,7.091228,42,222.1576,0,12.95383,36,147.1722,0.005012531,7.638519,32,148.4803,0.007518797,12.2829,25
ILMN_2664291,74.97144,0.6290727,4.247737,38,78.15845,0.4210526,5.482423,56,83.43902,0.4223058,5.269786,47,55.97336,0.9511278,2.74828,39,66.80462,0.7456141,4.488153,42,77.47036,0.4548872,4.094759,43,73.81306,0.2844611,4.556825,41,71.24028,0.5964912,4.100241,42,79.66138,0.4786967,4.872502,36,90.28369,0.3984962,5.924063,40,68.3139,0.6002506,4.072278,54,82.08042,0.4774436,5.799572,38,75.81877,0.3822055,3.473199,57,64.19641,0.7844611,4.374679,43,80.93658,0.3508772,4.44322,40,77.99162,0.3922306,3.496088,32
ILMN_2934549,100.0109,0.2130326,6.524552,40,98.90397,0.1503759,7.542815,34,95.3493,0.2518797,5.065997,35,82.46777,0.2669173,4.647914,25,104.1152,0.1290727,7.326748,36,87.68318,0.2719298,3.994077,32,76.0833,0.2393484,4.032715,38,88.91092,0.2318296,5.522741,34,91.10683,0.2719298,8.99754,38,89.12658,0.4185464,6.87345,29,73.26012,0.4473684,4.499245,42,84.8038,0.4122807,6.779084,32,91.27901,0.141604,5.02712,40,95.48814,0.1152882,7.970742,32,72.04326,0.585213,3.27667,28,86.78036,0.2255639,5.893982,36
ILMN_2660386,434.6678,0,24.54862,19,391.997,0,27.3212,23,470.606,0,17.22145,30,398.295,0,14.28086,39,437.9193,0,18.96258,20,370.6197,0,18.53458,24,321.4235,0,21.91817,21,490.1024,0,25.0561,25,439.8447,0,30.57068,34,544.4246,0,26.46831,42,339.3257,0,17.67756,24,461.4209,0,22.95158,26,334.3217,0,23.15428,32,340.8083,0,14.87572,33,402.3512,0,18.96525,31,458.7196,0,30.13536,22
ILMN_1235388,70.20118,0.7719298,3.504141,34,73.1365,0.566416,4.550825,40,79.42352,0.5162907,5.286716,41,69.40044,0.5764411,3.510626,37,73.27521,0.5438597,5.01855,38,70.78902,0.6478696,4.394551,32,74.16959,0.273183,4.467925,53,78.32623,0.4035088,5.894049,38,77.22202,0.5526316,6.736596,38,80.87467,0.6253133,6.168963,39,61.00537,0.8746867,3.904998,39,85.01492,0.4085213,5.851569,53,67.64867,0.6390978,3.824216,53,74.06765,0.4486215,4.673505,47,81.13554,0.3496241,5.63066,46,67.9045,0.6804512,4.884621,41
ILMN_2939185,1586.791,0,52.60086,44,1282.602,0,47.8746,35,1400.678,0,64.03165,39,1265.054,0,46.55438,38,1342.439,0,61.1389,32,1314.183,0,37.14442,35,936.2435,0,31.24674,37,1359.172,0,53.30947,28,1579.961,0,70.44283,27,1709.722,0,52.8098,35,1186.899,0,39.79053,35,1305.603,0,68.68401,28,1078.854,0,45.9527,35,1288.081,0,41.4076,39,1188.791,0,46.52149,38,1203.831,0,50.33271,34
ILMN_1245352,123.328,0.0764411,7.547743,41,106.2254,0.1090226,6.418672,33,120.7644,0.08646616,7.288335,43,98.65624,0.1203008,6.297034,35,97.71822,0.1716792,5.091454,43,110.4304,0.0952381,5.660951,44,93.31785,0.07769424,5.236546,46,95.2191,0.1666667,5.442081,39,105.4969,0.1441103,6.397511,47,129.5562,0.0839599,8.342315,33,100.1828,0.0839599,7.079925,33,122.8841,0.07769424,5.073814,52,106.0967,0.05388471,6.580679,39,117.746,0.03884712,8.106312,43,99.49113,0.1115288,4.086339,53,107.2473,0.08521304,6.552131,48
ILMN_2997861,165.1172,0.0112782,12.7245,39,144.8562,0.01754386,9.502483,38,183.8863,0.005012531,13.67289,28,133.3032,0.02631579,8.949204,37,138.3108,0.02130326,11.65422,25,134.7604,0.02756892,10.23168,26,118.4446,0.01754386,9.396652,27,161.5645,0.00877193,12.15455,31,134.4551,0.03383459,11.83552,40,157.8188,0.02255639,10.02942,52,152.3282,0.002506266,12.92633,28,120.3728,0.0877193,9.287913,33,126.4835,0.01503759,10.46654,34,147.871,0.003759399,12.94488,40,128.6804,0.01754386,9.286399,36,114.0813,0.05388471,6.099399,36
ILMN_2676745,71.64182,0.7255639,4.277463,42,72.94119,0.5726817,5.789182,43,87.38879,0.3333333,5.238721,43,73.90234,0.4398496,4.603711,28,80.38548,0.3646617,6.815079,33,74.57474,0.5225564,3.875205,38,63.3897,0.622807,3.389716,32,83.55546,0.3082707,5.17177,48,81.34709,0.4486215,4.724876,40,78.91065,0.6766917,4.933583,44,63.55122,0.79198,5.2441,41,72.63244,0.7142857,4.136581,44,74.19376,0.4210526,4.52145,44,71.37366,0.5213032,4.825626,40,76.13728,0.4711779,4.465119,48,82.42007,0.3107769,5.344722,44
ILMN_2879195,107.5549,0.1503759,6.724192,51,101.2593,0.1403509,5.364025,36,115.1409,0.1140351,7.598859,41,100.0893,0.1102757,7.269187,32,90.6246,0.2305764,5.167575,36,97.76953,0.1666667,5.217254,33,79.1923,0.1892231,4.338476,42,92.19872,0.1967418,6.276937,36,102.8373,0.1578947,6.243093,40,109.6447,0.1892231,7.942404,35,72.87386,0.4611529,3.694402,35,114.2699,0.1203008,8.141891,27,99.88644,0.08270676,7.411404,36,69.98727,0.5701754,5.238654,33,93.87713,0.1528822,6.218978,44,104.2189,0.1002506,6.653917,28
ILMN_2879196,173.1279,0.0112782,7.864587,43,157.6446,0.01002506,11.45337,32,179.2432,0.005012531,9.320814,46,145.6374,0.01002506,9.238252,30,159.1497,0.007518797,8.163554,40,158.7573,0.006265664,10.25861,33,114.7799,0.02005013,6.364882,22,136.0643,0.02005013,6.957725,32,148.5289,0.01879699,10.28776,35,196.9566,0.002506266,14.58387,31,118.1528,0.02631579,7.742396,41,163.4029,0.00877193,11.03454,44,133.4109,0.01253133,9.573103,35,114.3455,0.05388471,10.84363,34,129.3555,0.01629073,6.156116,42,137.1742,0.01629073,9.707596,29
ILMN_2896042,542.9188,0,20.19634,40,444.3597,0,23.40844,29,618.7366,0,21.65642,23,422.0161,0,21.01749,30,533.5042,0,24.00304,34,533.1636,0,14.94747,35,316.0996,0,16.45078,30,406.4677,0,14.84247,25,558.3964,0,33.02991,32,652.2437,0,32.70329,29,408.4213,0,22.00829,28,551.5464,0,30.85988,25,385.8246,0,16.89915,37,403.4334,0,21.76878,32,385.4371,0,12.28198,27,450.6722,0,27.24428,35
ILMN_2651505,93.74968,0.2781955,4.272004,28,89.33087,0.2293233,5.662336,29,111.5978,0.1353384,10.88846,26,95.823,0.1303258,6.212969,35,93.06655,0.2030075,5.522005,41,110.4305,0.0952381,8.113607,40,72.57561,0.3132832,6.091974,33,113.1219,0.07769424,10.12799,30,95.09444,0.2230576,8.22491,45,85.50398,0.5075188,9.074079,23,77.86783,0.3182957,7.020769,32,102.7163,0.1917293,6.986363,34,89.22562,0.1654135,6.791438,38,80.16599,0.3157895,7.608967,26,80.03561,0.3696742,7.217867,23,74.36877,0.4749373,6.881636,25
ILMN_2977903,464.0458,0,21.96777,40,342.7678,0,18.08989,33,359.9794,0,21.67819,25,337.8272,0,12.70316,43,339.3024,0,15.00622,44,398.7039,0,18.58031,35,274.2386,0,12.13191,32,373.1777,0,16.63474,40,385.3011,0,16.1105,42,436.1318,0,22.84463,42,323.5046,0,14.75342,41,425.1513,0,25.99293,32,345.6717,0,18.64993,33,304.0643,0,17.12399,52,298.2798,0,19.37847,24,345.7088,0,21.63366,40
ILMN_2738284,164.371,0.0112782,11.68669,24,172.3674,0.006265664,15.05488,29,181.3476,0.005012531,17.65895,25,160.9168,0.003759399,14.4712,31,169.0899,0.006265664,9.625458,37,191.4589,0,11.49841,38,149.8138,0.001253133,9.882586,36,182.8833,0.001253133,12.39767,23,186.2862,0.002506266,17.52213,24,178.2256,0.007518797,16.41023,29,137.5062,0.007518797,10.26825,27,189.8155,0.002506266,18.60063,30,137.0487,0.01002506,8.27268,37,132.0351,0.0112782,10.53959,29,142.6927,0.006265664,10.55821,30,191.8829,0.001253133,14.64942,33
ILMN_2596499,704.3946,0,23.73242,33,687.2595,0,27.18052,35,965.1396,0,27.16369,37,656.9671,0,29.94012,31,758.1462,0,26.41661,41,660.3673,0,22.05016,44,426.0815,0,13.21908,45,650.6743,0,18.97772,43,755.6047,0,23.80023,38,714.9001,0,27.63745,28,508.3923,0,18.88127,43,693.1848,0,38.0134,41,554.6232,0,21.52306,55,572.5237,0,19.72915,44,581.0967,0,17.00986,46,639.4086,0,21.3744,44
ILMN_1254983,90.62163,0.3145363,4.40033,55,80.24001,0.377193,4.594136,39,75.38407,0.6165413,4.35456,35,68.46246,0.6090226,2.736484,36,91.0252,0.2255639,4.628835,44,77.60625,0.4536341,4.350813,25,69.12598,0.4172932,3.978044,38,87.71521,0.2431078,5.310807,41,110.6973,0.1165414,7.626162,36,105.5009,0.2280702,5.830997,35,71.99146,0.4774436,4.246778,42,101.5809,0.197995,4.353958,38,89.60573,0.1591479,5.055747,38,74.89848,0.4335839,3.708214,48,86.85489,0.2493734,4.562362,40,86.15327,0.235589,4.536578,36
ILMN_1242613,497.5431,0,16.18263,33,385.207,0,13.59134,42,427.2932,0,11.93501,56,308.5687,0,12.23074,34,345.1681,0,14.59757,30,447.8494,0,16.18112,47,267.2216,0,8.58751,30,350.6008,0,14.22158,43,379.7711,0,15.99631,40,490.9341,0,13.30715,53,298.4654,0,11.22474,38,408.3033,0,14.732,39,382.1481,0,14.15379,49,269.3795,0,16.58016,51,286.1602,0,11.65699,42,353.6103,0,12.14906,42
ILMN_2741694,103.7189,0.1754386,7.944726,42,77.67558,0.4360902,4.950359,36,90.88207,0.2957394,5.512377,31,77.73399,0.3696742,4.964402,43,98.87666,0.1629073,8.019943,40,84.72243,0.3170426,4.689627,40,70.03619,0.3934837,4.114714,41,71.86039,0.5776942,3.821386,52,104.5235,0.1491228,4.452906,40,105.964,0.2230576,6.543009,44,83.20264,0.216792,5.76576,40,106.2517,0.1591479,7.808933,30,81.44648,0.2631579,5.11848,44,89.66207,0.1654135,4.947105,49,83.11983,0.3157895,4.958562,41,89.85933,0.1892231,5.434489,52
ILMN_2741693,90.49335,0.3157895,5.126405,34,87.21736,0.2694235,5.226498,40,88.21193,0.3245614,4.472653,40,74.68105,0.4285714,5.184056,41,78.32076,0.4010025,4.270258,40,102.1937,0.1441103,7.545898,34,78.85282,0.1954887,5.650982,34,85.40613,0.2769423,5.009901,37,78.42409,0.5200501,8.416254,26,107.1948,0.2130326,7.72476,34,67.49494,0.6491228,4.146729,40,96.25357,0.2593985,6.908856,32,79.76639,0.2932331,4.421286,38,67.13701,0.6754386,5.21374,41,66.67141,0.7606516,4.07654,32,93.45747,0.1641604,6.292592,44
ILMN_3146362,1106.501,0,37.30882,28,1041.879,0,26.74039,49,1212.56,0,46.14368,33,927.5234,0,31.01768,40,836.5357,0,24.26298,59,1046.954,0,28.86571,30,701.572,0,20.20161,47,1028.118,0,35.47579,38,1212.297,0,32.95293,39,1276.252,0,41.10542,44,846.587,0,28.99404,28,1115.603,0,43.06192,37,802.1281,0,24.24203,34,836.5954,0,28.61287,43,875.1789,0,29.48343,35,821.4272,0,37.52549,36
ILMN_2701824,2125.728,0,63.19012,43,1811.861,0,59.33979,42,2300.113,0,68.60548,38,1586.291,0,55.2374,40,1609,0,44.12946,57,1884.401,0,79.33618,37,1187.851,0,40.34436,35,1791.807,0,67.67935,34,1990.645,0,56.24227,42,2197.262,0,66.83615,45,1405.475,0,38.47234,40,2222.377,0,81.0206,44,1365.252,0,49.7323,40,1345.802,0,38.6018,40,1337.841,0,29.19595,41,1459.745,0,45.75898,41
ILMN_3068179,112.8004,0.1140351,7.560435,30,96.74505,0.1578947,8.833208,18,130.9125,0.05513784,11.05366,16,97.22247,0.1253133,5.366174,34,93.96339,0.1967418,5.266969,28,115.9751,0.07142857,7.918341,31,83.69117,0.1441103,6.460251,26,122.7855,0.04636591,12.98793,18,124.3964,0.06390978,10.72,28,120.8915,0.1190476,8.431009,30,95.1793,0.112782,7.994827,28,103.7274,0.1804511,8.962022,33,83.30899,0.2406015,7.865508,25,95.63616,0.1152882,7.528415,30,109.9915,0.06641604,7.937338,31,104.711,0.1002506,7.680917,24
ILMN_2635848,112.8634,0.1115288,7.06947,35,117.0132,0.06390978,7.498364,43,116.554,0.1015038,5.77569,43,86.87703,0.2067669,5.952501,35,98.12197,0.1691729,5.928635,45,101.1311,0.1478697,4.738472,48,95.45137,0.06641604,5.079013,50,108.99,0.09022556,4.937827,48,124.473,0.06390978,8.611028,40,114.6518,0.1553885,6.604318,32,110.1998,0.03759398,6.235889,48,107.3215,0.1491228,6.488957,44,92.18843,0.1328321,7.611714,36,105.4768,0.07142857,7.885945,43,102.7736,0.0952381,5.303843,52,109.0384,0.07894737,7.888638,43
ILMN_3098894,106.4929,0.1629073,6.241425,43,88.56825,0.245614,5.632263,35,129.3159,0.06140351,8.749448,41,101.7257,0.1015038,5.011991,44,106.6321,0.112782,7.300715,43,100.8877,0.1478697,7.507506,37,89.07054,0.1065163,5.310277,39,112.4341,0.0802005,5.801255,54,105.7964,0.1428571,7.688817,34,103.8303,0.2493734,6.535196,35,93.40565,0.122807,8.831523,34,117.3952,0.1027569,8.915152,47,91.9706,0.1328321,6.782707,40,87.54794,0.179198,5.666481,45,107.1563,0.0764411,6.962806,49,98.86982,0.131579,5.803268,47
ILMN_3026128,104.8831,0.1704261,4.423942,36,96.99087,0.1578947,5.830512,32,95.46073,0.2506266,4.3638,48,96.69286,0.1265664,6.341802,38,107.8435,0.1065163,7.35236,36,97.10056,0.1704261,5.588078,42,85.90523,0.1290727,5.655213,38,111.0394,0.08145364,7.443518,39,110.1357,0.122807,7.383729,30,131.3453,0.0764411,10.37708,34,81.99772,0.2431078,4.84309,37,110.2425,0.131579,8.376287,38,88.26591,0.1766917,6.57442,33,91.08738,0.1541353,7.713958,29,91.0743,0.1904762,3.64202,29,91.3467,0.1817043,4.819583,44
ILMN_2930660,124.9594,0.0689223,6.811096,33,132.008,0.03132832,9.257732,38,143.3599,0.03634085,10.02539,44,123.909,0.03759398,7.845882,39,112.7877,0.08145364,5.173792,42,111.7019,0.09022556,5.403807,41,91.63229,0.09022556,5.396921,43,105.1532,0.1077694,6.653311,33,109.3422,0.1265664,7.785978,40,114.5681,0.1553885,7.709272,34,95.56904,0.1115288,6.357618,37,113.3795,0.122807,7.482463,32,95.3764,0.1065163,6.681689,37,115.8623,0.04761905,11.67229,32,110.3603,0.0651629,9.515493,28,138.933,0.01629073,11.93986,45
ILMN_1260367,388.1327,0,17.74885,46,421.8598,0,19.2088,46,377.81,0,19.96239,28,332.622,0,10.52867,37,352.8876,0,14.53443,56,350.3588,0,19.1025,43,300.6774,0,13.51581,47,398.3764,0,26.76221,37,409.1607,0,26.6121,44,471.0263,0,20.63349,54,319.5244,0,16.72531,29,306.249,0,16.37785,36,278.0276,0,12.83595,55,315.7119,0,21.16429,41,357.5877,0,20.23974,33,327.5395,0,22.77019,38
ILMN_2968123,90.21786,0.3170426,6.219862,38,76.73545,0.452381,5.161633,41,79.96152,0.5037594,5.986732,34,75.56221,0.4085213,4.957489,45,64.00108,0.8283208,3.293509,32,75.87092,0.4974937,4.250696,36,58.02079,0.8433584,3.213498,49,75.98344,0.443609,3.51905,44,74.9593,0.6165413,4.978888,37,92.70902,0.3634085,6.056547,42,67.99851,0.6165413,4.693712,44,77.09232,0.593985,6.523742,34,74.39511,0.4172932,5.052914,43,78.01667,0.3721805,6.129215,36,70.11211,0.6516291,3.522754,39,79.46572,0.3571429,4.687366,30
ILMN_2679229,120.7254,0.08270676,7.372256,27,155.9995,0.01002506,10.40126,35,140.2563,0.03884712,7.861007,44,99.31031,0.1165414,4.728876,46,122.9524,0.05137845,8.884963,33,120.55,0.05764411,6.729327,44,87.22145,0.1190476,5.440413,40,151.0199,0.01253133,13.75224,34,135.9175,0.03132832,10.92982,37,144.5902,0.04511278,12.79269,43,97.00885,0.0989975,6.139845,36,123.0964,0.07769424,6.629865,49,108.0431,0.04761905,7.005977,31,112.0086,0.06015038,8.155095,34,127.5273,0.01754386,9.617884,34,102.0993,0.1177945,7.424799,36
ILMN_2719361,72.36591,0.6992481,4.988074,34,66.60847,0.7794486,3.216176,44,63.98069,0.9373434,3.582051,35,66.14837,0.6942356,4.663981,39,64.8103,0.8057644,2.865634,39,74.35332,0.5313283,4.458476,51,62.70191,0.650376,3.029095,52,69.21075,0.6691729,4.254279,41,71.45115,0.7456141,4.515105,48,76.95738,0.7318296,4.674851,52,62.65712,0.8295739,3.400075,51,87.94055,0.3533835,5.711471,48,73.5242,0.4373434,3.941247,39,65.27167,0.7531328,4.783848,54,67.38389,0.735589,3.571707,56,62.34691,0.8796992,3.31413,45
ILMN_2766971,118.3479,0.09022556,7.727915,38,109.9737,0.0914787,6.413103,50,128.311,0.06265664,9.614037,30,87.63084,0.2017544,5.654715,42,88.91952,0.2443609,5.61347,44,99.81434,0.1516291,5.093266,44,79.85419,0.1854637,4.898247,37,92.66737,0.1904762,5.883807,38,96.82407,0.2055138,5.42048,44,101.5161,0.2744361,8.688706,32,93.86995,0.1215539,5.809821,43,107.4148,0.1466165,6.742739,43,92.3185,0.1303258,6.916625,39,91.52154,0.1528822,5.987084,39,89.59571,0.2117794,6.353272,31,100.6728,0.122807,6.00405,37
ILMN_2913869,139.9129,0.03759398,6.39176,39,154.9337,0.01002506,9.130302,48,146.7132,0.03132832,8.945082,40,136.8354,0.02005013,6.968761,41,114.8941,0.0764411,6.346006,47,143.6429,0.01629073,9.909981,30,103.3055,0.03634085,5.243661,46,159.3851,0.00877193,12.89786,33,132.121,0.03884712,6.524075,37,127.8717,0.09022556,9.875027,31,110.3966,0.03759398,7.07057,41,161.6195,0.01002506,9.299407,45,111.3716,0.03508772,6.738625,35,131.8426,0.0112782,9.101368,47,121.3013,0.03383459,4.952567,42,114.721,0.05263158,6.982489,44
ILMN_2902928,71.11904,0.7406015,4.802885,28,65.96325,0.7969925,4.88233,38,94.92209,0.2568922,7.956135,38,69.2814,0.5776942,4.867724,34,63.01064,0.8521304,3.362945,29,72.25949,0.5877193,5.47985,33,72.66905,0.3107769,5.574694,31,90.91908,0.2105263,6.288174,31,79.88051,0.4736842,6.370293,28,72.91182,0.849624,5.869631,40,71.92968,0.4799499,5.421078,41,81.31264,0.4912281,4.401133,42,78.44391,0.320802,6.601348,33,69.67126,0.5839599,6.364398,32,71.5441,0.6002506,4.224291,42,77.25158,0.4110276,5.720429,42
ILMN_1238995,139.4565,0.03759398,10.12821,32,128.9632,0.03383459,9.154406,28,135.849,0.04636591,10.4258,34,109.7118,0.06766918,7.219698,36,127.119,0.03759398,8.155581,36,116.6264,0.06766918,6.542233,38,84.94205,0.1378446,5.348481,31,123.578,0.04511278,9.175021,35,108.499,0.131579,5.091805,34,160.5776,0.02130326,12.54628,42,97.78016,0.09649123,8.964105,31,112.2218,0.1265664,9.31912,34,108.1668,0.04761905,7.080854,33,98.85292,0.1015038,7.349364,34,122.1015,0.03258145,9.210225,35,105.5316,0.09398496,8.451452,26
ILMN_2624574,239.5094,0,12.09826,39,258.6781,0,16.4016,38,252.567,0.001253133,9.49369,43,195.5916,0,10.82623,37,221.4517,0,12.1764,45,221.8221,0,13.99752,39,145.4651,0.001253133,8.626013,39,227.2765,0,13.71482,36,257.5808,0,12.60058,37,266.1378,0,11.99731,38,197.5287,0,9.942956,38,262.0224,0,11.9432,42,166.6607,0.001253133,9.918904,42,209.1082,0,9.30838,42,192.6452,0,9.765415,32,199.217,0,10.26944,27
ILMN_2995794,343.2767,0,16.3584,36,323.8903,0,14.35928,45,330.53,0,13.42285,37,272.8782,0,12.20238,28,319.1927,0,16.627,38,349.6688,0,16.0373,39,209.139,0,8.872418,39,225.1298,0,11.72912,46,238.6701,0,10.39997,39,308.153,0,15.67235,33,189.9073,0,9.474597,42,354.6753,0,18.25709,44,230.6056,0,13.20513,39,176.1959,0,13.39678,34,212.4819,0,9.022348,43,273.9281,0,15.24996,50
ILMN_2833163,92.44049,0.2882206,8.037477,34,72.95862,0.5714286,5.094189,32,124.5093,0.08145364,6.892076,47,91.32575,0.1716792,5.365912,36,97.70976,0.1716792,5.969423,44,74.3758,0.5313283,5.994567,35,65.81512,0.508772,3.37573,46,87.97462,0.2406015,5.849047,38,107.035,0.1378446,6.530855,48,111.9837,0.1691729,8.406009,37,76.49578,0.3496241,4.145309,51,90.59214,0.320802,8.017664,37,67.79271,0.6353384,5.018557,35,79.75998,0.3258145,5.295539,37,87.39059,0.2368421,4.933453,35,97.0041,0.1441103,6.033167,45
ILMN_2590779,504.2723,0,28.14565,35,476.3581,0,22.40664,31,516.8203,0,17.98757,37,439.7955,0,15.27328,35,425.3053,0,22.37567,37,489.7643,0,24.78823,27,318.7654,0,15.86518,34,478.3779,0,32.95011,31,485.0443,0,26.33571,40,561.2471,0,27.83868,34,376.2939,0,13.33247,33,507.6001,0,20.70004,48,356.9209,0,16.35419,38,370.1793,0,27.32156,36,337.9519,0,17.45273,34,377.3671,0,15.38614,38
ILMN_2974737,85.48136,0.3897243,4.87031,45,82.42832,0.3433584,4.382463,39,109.1604,0.1478697,7.619713,38,82.47742,0.2669173,6.296735,28,91.91422,0.2130326,5.886506,52,82.90076,0.3571429,5.555567,30,70.21167,0.3909774,4.391448,35,102.6984,0.1177945,7.995032,34,88.56289,0.3107769,5.87991,30,105.9264,0.2243108,7.340528,44,72.5195,0.4661654,5.425451,39,85.30819,0.3972431,6.205562,40,83.06446,0.2443609,6.449722,27,69.63729,0.5839599,5.217623,33,77.30111,0.4285714,5.470144,36,82.22414,0.3132832,6.921602,38
